JobId;Nodes;NodeList;SubmitTime;StartTime;EndTime;WaitTime;RunTime;ResponseTime;Slowdown;Backfilled
168;16;n[427-442];45144;45144;45448;0;304;304;1.000000;no
169;64;n[856-919];45269;45269;46143;0;874;874;1.000000;no
170;16;n[379-394];45519;45519;45650;0;131;131;1.000000;no
171;16;n[552-567];46030;46030;46506;0;476;476;1.000000;no
172;16;n[568-583];46289;46289;47412;0;1123;1123;1.000000;no
173;21;n[744-764];46551;46551;46822;0;271;271;1.000000;no
174;64;n[856-919];46946;46946;47312;0;366;366;1.000000;no
175;32;n[744-775];47079;47079;75888;0;28809;28809;1.000000;no
176;16;n[552-567];47345;47345;49267;0;1922;1922;1.000000;no
177;32;n[664-695];47612;47612;107980;0;60368;60368;1.000000;no
178;64;n[856-919];47745;47745;50333;0;2588;2588;1.000000;no
179;64;n[379-442];47879;47879;48259;0;380;380;1.000000;no
180;32;n[379-410];48412;48412;55070;0;6658;6658;1.000000;no
181;64;n[411-462,696-707];48545;48545;61362;0;12817;12817;1.000000;no
182;18;n[568-585];48678;48678;48679;0;1;1;1.000000;no
183;64;n[377-410,495-524];49075;55070;93104;5995;38034;44029;1.157622;no
184;32;n[363-376,568-585];49207;49207;146160;0;96953;96953;1.000000;no
185;24;n[527-534,552-567];49338;49338;50277;0;939;939;1.000000;no
186;32;n[856-887];49993;50333;57381;340;7048;7388;1.048241;no
187;16;n[217-218,377-378,535-537,708-711,787-791];50123;50123;50507;0;384;384;1.000000;no
188;16;n[552-567];50383;50383;56846;0;6463;6463;1.000000;no
189;32;n[888-919];50513;50513;54441;0;3928;3928;1.000000;no
190;32;n[495-526];50642;54969;54973;4327;4;4331;1082.750000;no
191;64;n[552-558,847-903];50900;57381;57510;6481;129;6610;51.240310;no
192;16;n[527-537,787-791];51158;51158;136496;0;85338;85338;1.000000;no
193;64;n[552-558,847-903];51287;58099;77043;6812;18944;25756;1.359586;no
194;64;n[235-254,327-362,526,696-702];51416;72224;72395;20808;171;20979;122.684211;no
195;64;n[235-298];51545;72395;106933;20850;34538;55388;1.603683;no
196;51;n[792-842];51931;55001;56488;3070;1487;4557;3.064560;no
197;16;n[888-903];52189;54441;56782;2252;2341;4593;1.961982;no
198;17;n[495-511];52318;54937;54969;2619;32;2651;82.843750;no
199;16;n[904-919];53362;54441;54448;1079;7;1086;155.142857;no
200;16;n[904-919];53494;54448;55156;954;708;1662;2.347458;no
201;34;n[217-218,495-526];53894;54973;55043;1079;70;1149;16.414286;no
202;16;n[463-478];54575;54937;147076;362;92139;92501;1.003929;no
203;16;n[479-494];54714;54937;67030;223;12093;12316;1.018440;no
204;68;n[59-86,572-585,884-901,944-951];54994;572622;578950;517628;6328;523956;82.799621;no
205;64;n[55-118];55136;73730;76115;18594;2385;20979;8.796226;no
206;16;n[904-919];55423;55423;66934;0;11511;11511;1.000000;no
207;19;n[217-218,708-711,843-855];55568;55568;55646;0;78;78;1.000000;no
208;16;n[708-710,843-855];55715;55715;55990;0;275;275;1.000000;no
209;55;n[792-846];56470;56488;190646;18;134158;134176;1.000134;no
210;12;n[888-899];56784;56784;56818;0;34;34;1.000000;no
211;128;n[29-31,47-58,119-131,199-213,234-249,434-456,586-615,902-917];56943;616417;616477;559474;60;559534;9325.566667;no
212;64;n[135-198];57104;74659;78302;17555;3643;21198;5.818831;no
213;32;n[552-567,888-903];57268;57268;57278;0;10;10;1.000000;no
214;32;n[847-878];57433;57510;58099;77;589;666;1.130730;no
215;25;n[879-903];57600;57600;57619;0;19;19;1.000000;no
216;64;n[55-118];57941;76115;78236;18174;2121;20295;9.568600;no
217;50;n[411-460];58114;61362;70110;3248;8748;11996;1.371285;no
218;128;n[29-31,47-58,119-131,199-213,234-249,434-456,586-615,902-917];58831;616477;616645;557646;168;557814;3320.321429;no
219;16;n[217-218,559-567,708-711,1000];59202;59202;102088;0;42886;42886;1.000000;no
220;64;n[359-362,427-454,744-775];59969;76722;76841;16753;119;16872;141.781513;no
221;64;n[359-362,427-454,744-775];60165;76841;76846;16676;5;16681;3336.200000;no
222;32;n[1-32];60362;60362;60702;0;340;340;1.000000;no
223;32;n[1-32];61562;61562;113268;0;51706;51706;1.000000;no
224;128;n[119-149,199-212,404-456,586-615];61962;616645;616672;554683;27;554710;20544.814815;no
225;52;n[327-362,455-460,526,696-704];62161;71547;71599;9386;52;9438;181.500000;no
226;32;n[461-462,525-526,696-707,904-919];62940;66934;66939;3994;5;3999;799.800000;no
227;128;n[119-149,199-212,404-456,586-615];63685;616672;617873;552987;1201;554188;461.438801;no
228;64;n[359-362,427-454,744-775];65660;76846;102622;11186;25776;36962;1.433970;no
229;128;n[119-149,199-212,404-456,586-615];65807;617873;628191;552066;10318;562384;54.505137;no
230;52;n[327-362,455-460,526,696-704];65951;71599;71903;5648;304;5952;19.578947;no
231;79;n[17-27,199-213,234-249,388-403,918-938];66371;588104;592087;521733;3983;525716;131.989957;no
232;14;n[461-462,696-707];66900;66900;66922;0;22;22;1.000000;no
233;9;n[696-704];67276;67276;68039;0;763;763;1.000000;no
234;38;n[461-462,479-494,525,705-707,904-919];67636;67636;83074;0;15438;15438;1.000000;no
235;128;n[29-31,234-249,457-486,696-753,788-808];67753;621649;647747;553896;26098;579994;22.223695;no
